id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
0,0,"::","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::16","33:33:00:00:00:16","33:33:00",0,58,6,0,0,1562159952076,1562160132940,180864,14,1580,1562159952076,1562160132940,180864,14,1580,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
1,0,"fe80::5bcc:698e:39d5:cdf","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1562159953917,1562160088917,135000,4,248,1562159953917,1562160088917,135000,4,248,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
2,0,"::","68:05:71:67:df:f2","68:05:71",0,"ff02::16","33:33:00:00:00:16","33:33:00",0,58,6,0,0,1562160292040,1562160292040,0,10,900,1562160292040,1562160292040,0,10,900,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
3,0,"fe80::6a05:71ff:fe67:dff2","68:05:71:67:df:f2","68:05:71",0,"ff02::16","33:33:00:00:00:16","33:33:00",0,58,6,0,0,1562160293674,1562160293674,0,10,900,1562160293674,1562160293674,0,10,900,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
4,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",0,"224.0.0.1","01:00:5e:00:00:01","01:00:5e",0,2,4,0,0,1562160303016,1562160303016,0,1,60,1562160303016,1562160303016,0,1,60,0,0,0,0,0,"IGMP","Network",0,6,"","","","",""
5,0,"::","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::16","33:33:00:00:00:16","33:33:00",0,58,6,0,0,1562160432072,1562160612780,180708,13,1490,1562160432072,1562160612780,180708,13,1490,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
6,0,"fe80::5bcc:698e:39d5:cdf","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1562160433933,1562160568917,134984,4,248,1562160433933,1562160568917,134984,4,248,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
7,0,"::","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::16","33:33:00:00:00:16","33:33:00",0,58,6,0,0,1562160912124,1562161092068,179944,14,1580,1562160912124,1562161092068,179944,14,1580,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
8,0,"fe80::5bcc:698e:39d5:cdf","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1562160913997,1562161048916,134919,4,248,1562160913997,1562161048916,134919,4,248,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
9,0,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",67,"255.255.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",68,17,4,0,0,1562159849173,1562159849177,4,13,4446,1562159849173,1562159849177,4,13,4446,0,0,0,0,0,"DHCP","Network",0,6,"","","","",""
10,0,"::","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::1:ffd5:cdf","33:33:ff:d5:0c:df","33:33:ff",0,58,6,0,0,1562159952748,1562160087564,134816,4,344,1562159952748,1562160087564,134816,4,344,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
11,0,"::","68:05:71:67:df:f2","68:05:71",0,"ff02::1:ff67:dff2","33:33:ff:67:df:f2","33:33:ff",0,58,6,0,0,1562160291851,1562160291851,0,11,858,1562160291851,1562160291851,0,11,858,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
12,0,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",0,1,4,0,0,1562160302720,1562160302727,7,4,248,1562160302720,1562160302720,0,2,124,1562160302727,1562160302727,0,2,124,"ICMP","Network",0,6,"","","","",""
13,0,"::","00:1b:21:94:fa:9e","00:1b:21",0,"ff02::1:ffd5:cdf","33:33:ff:d5:0c:df","33:33:ff",0,58,6,0,0,1562160432908,1562160567628,134720,4,344,1562160432908,1562160567628,134720,4,344,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","",""
